solanaAddress,allocation
4w1z5M4iYEGmDL3FjRFYmYBLzWeARohHArtY7gQCwWEb,2000,
2SG2GzwRgwCn9J2NprYXf6fANRWmgfvzJkKUXvNrbPBQ,2000,
FVVLTcgSHPyFs4gpNYRVDn6Pf2meDGAmBqxktPJiERmG,2000,
7NnX77NyWmYJgEPsSsPuyr5LtUGGx1rWszDRcwqZqv1o,2000,
Hfk51SBX9u527nrEqgMt7HgyPWkVFy8PAJLBwfMi1jgt,2000,
7yh9V4R4SgSX1E5worihwuidtAwTYT2bjHuhZd3qBji5,2000,
6FMzGD8xJazjaP5RmdHQ1UkzsgeWcTC4KFGC2rreHzBy,2000,
CbADhfHvJ86rdQxzZS7QzNr6z6LRjA4DzVSYLwkXs3hT,2000,
7b17nzgeeabj5FCaYSX2L4Bb2UKKvrnzgszQVj3qvN14,2000,
AUQ4V51S4n5wnt2234oQzAJp429MktKtapjNR8XA55yV,2000,
BiYcpfuMgCLZNknTMT2QzmbyBUwcVsVFcAsoyHMVcuNk,2000,
2mtMJJVGGEiuDhJQKvQhA2qNUSDF2Zfp6yq8nuVcuiEW,2000,
GzmrNnMno8yhomtuf1CYrdCAs6Sh8aLsQpU6MaHwQYF4,2000,
Fj6fa1LTkELtDpN3KGKrAFMaRHosvCjY1i2JGxJMxubo,2000,
2218WZCKb3qtV4Z5fS19DRHsS9g1jABtyCeKjRT82tRo,2000,
Zf4CWPdddVLhtFVGrgNvqKJmU3AKUC3r4DtbEMvx1Fu,2000,
8oXcj4TyZJsenq16pq5UqoC3xEGB4oh4mnWe26cX38o,2000,
2wKeipkdACg5YP83PEkazAZS4vdtt66D2TS4xxVBQzLf,2000,
HpDrUE1XvDMDffU7FvVBkefCB9o1iJdFc8k8PG2w4L3,2000,
3psbzEnohjC8f5Hy5xuAcG62BpdnACMUW6kFhyMsaQdH,2000,
DdTjqUN67tABSsagZ5TxqqnNUyrtrgSn3iJfL9Qjx76x,2000,
D8EAT1cq6jAigjCYTWffHftqshi5u6kUQyzyJUsvviM,2000,
3B7GQjB351pPYrNvj5Wmt295Jgyut6gL7h8Vwj9KjuM8,2000,
5yCJ4n4Vjic2vXXiy9JmPRJPbGz6gzTV3NUPY3SACAuB,2000,
8L2rnYBsyqYfb26hK9CLPDFFpMjP1g6nUJyQAgGejSA7,2000,
GqCTU5oKxCeZRLfMvUncFcocKFsXPAUaDt8difHpjMox,2000,
5kNTKeJGgkb4jD7dfCzsLNNBUDWi3SfE5YfjZNPeGUf8,2000,
CuUW2sEpyzhY9chjGzzpm7seFzwRwDs86i7EsKjA7qkU,2000,
BhMfdAhN7insgBj2PVnw1YeN7vBi6NLDgKK4SVv6Tvmc,2000,
HpvAYmWhiiH1aQGgnpMgm596SuEiS1bBYEGGc8DKXMBz,2000,
2miJSKuPdeCJjxip8KykVuRQKZKfyCBtfB3FqwVTNywQ,2000,
9EbruwGutZ6uGeRZ6BeaCuvmo3uaQBW6Kh4UUVSyJwUt,2000,
65tir54wH7hYHbRxd4iQjPpWMbHtnU3eHMpFrwxUtu7o,2000,
8HrruPji8PTUM9QFC761nfy4sT8E8eunjAwG6pyqyuhQ,2000,
GcehzPUcX1W7KGVGW3aU4JgiR4ZjyHPTpCsXBgT2mUQV,2000,
2k56MRcyDrBesjSmDxUHWRyXyqtZJRZhuRw6HJ7X1M3R,2000,
9swJWr7vBcn2P2c3XEQqgjpH7B2YdwJXVfQRD6ahHqmE,2000,
DftmbiQtfPu32gu93Z9qbKxf25DGB7CRpt9ksecao6j9,2000,
GkkmAHhmccXpDGw4XBLjxQ5vqUJr683jwsF1joQ9HD1R,2000,
31m7HwKBDKGteuYsAQYRo3xD6BH38TSoSNDebpPc616X,2000,
4dxwHppPodgFAhFoayrZnx3SBZwNCecDQzBys4uhpCXF,2000,
4uBiKEz3Qee6mdP7XxzMteNVkwtJ7EbRGznXpopcSYGA,2000,
3VWbT6dnEfcs2KMveEQgmjoReEWp71LL5eP22MNZUHzK,2000,
APMgNARt5eYfpCTbo5Frwvr8KrDaufhgLqT97b2rsP99,2000,
6xAyvND4BUN3jmmNgbW8j4MKB8cqNMHjE28rifDMoXoF,2000,
AsHQvfzp7Dn3MMUSi1QBCAraEvTnLA16yY8yh8zDnmeK,2000,
DWSvJmfreU7PWpFm1WTD7XD5L56T4htJUY3CZwb5D1Ar,2000,
5QY1TfdjxEQojuHwQJEDa2RQyedozFQESyXVtXbWKT7Q,2000,
7y6eAGrK3jZSwRUMox6AvDqbZEZU9SQkmSnDxStC939g,2000,
7hz3DnhRcE3MiunvMADgbT3eqUDrhn9Gompm3UzwYA7Y,2000,
CpvuR99mcphNkqLGKNnAjhpdwYVswS21WhGXdCxCURX1,2000,
Dwtq8mp31D9goSyg7G52eC5QQgZ9gSnBm3Z421QMqEmW,2000,
8VL7isfpDCnA5vjfmXe1nXb4Wg3YgMBvDcNM9H6GWEgL,2000,
9mRdrtZzZr51RG4c3sdCTVbKfir7FicnBrcHzJ4w7Mk2,2000,
ELYz4B9PkX4VqyLuWmEN8Zx5j3t52i6gFUbEvMt56FCx,2000,
8Tmoj1AMgaZ9MZD9fB3J3YnZY1CZva8MPqwMLN76aVrj,2000,
CH8h3yavaMAzCtRixUZx98yQtJUcoMSXnpXnZYkE2L1t,2000,
5578MhANKXQ5ufny6YtprDNg1G6GAUiKwAVHHkAioyn1,2000,
B1AMaUTDz82NuPUM1kJoioPYipD9XSLo1LUDjrwCkX6i,2000,
2KKQ21CuCikbSWLqKw6yA5zBDLPomXHyeUQ7H8yMQjAT,2000,
7yfMqDM5EH7tx7A3MbBMcMXp8ahJx7quJuhmiuJYx4dd,2000,
5GyQqK8bBrBZjhGVc82pQgeS3N8DuJsFzowR6xqQ2rzs,2000,
773tuBiGRYSDJXKSsPNRd17W7fgu1txgCuoexFvjbKPP,2000,
12xecZYzkvuueyRCN8LYAJBkFHJZcohU2BGe9CjHjBpf,2000,
7VGeVT9gCmr37wDGGpxffygYxaz6zozMQ23QcQxdetoJ,2000,
7yomJvjVC8FCvxaR9DqBegAsdZ5twjS29XiDcciY4rek,2000,
5Dq22bRdGgVRNpeCcgNiXotG92ct4E1VWnU7JmJw9Rga,2000,
Enpmh7skjHPRFAag4HEqfwwaPJmhrzDw3vUuzKBhatyL,2000,
FyCPDsaiD67f7NFJw1PHDGAwugraSDqPUFk2F8trmfTq,2000,
7BVqvGzrgQeuyEZasSffs8UQverKkMMXZmZfd3EVS1ju,2000,
GZ3n7z2rkBga1JLAY1GwEBNhxiBEK2s9H6eUyJ2RiY5s,2000,
DXPtGGCnY6oAWWGYFQ9bzNqiqcwvCeoy1pyqW3mQdYpS,2000,
BDTetZALeWqE96KfKcXXS7UefdYCYhGcz5b45q41wC3N,2000,
BKS75tj2m16YdQV1uQRbFNdEiWJQZ4V8skpWyECJd9F,2000,
91e6VE6GSUKrphrLST62wZJVssc7rNUKK868jN6XcP11,2000,
9FmQjco2kvBJQEP8cLX9WLBh5kkGAWQQB74fgzM8TRJX,2000,
GXLPEcSXck3ELfKMDeovxMT2Wq92ccPCZupssv67i4jH,2000,
Hjq4i5ps6ZLMb9f9dAuAJ6ABTqJRwpK1Fyq9QEwzfV1q,2000,
BiSHZG667AuYjz2hcX7S4NXpTecrB496HQ6wjn2sCxFS,2000,
BG6733iXVagJj6Jhc3dyiuGKT9JHQTiA7kRxgmZaxwk5,2000,
5hphCBzfdH8Xvw3QjagX7NaMRxkBneNZ9sQbBoCgkZBg,2000,
6ozSThva7uj7PXJdK3u7FhZrjnGCsK7hndZL4kT5oSQR,2000,
Ds4j1LzNTocqt68t417e9RDgZqdrEuiCAkaC1wdpMyn3,2000,
4thtRmRSCWs5gXBfeesUmqdw9umwYCs73kiCQVgwzEyg,2000,
HQjDoiH8nkpudiiWTfgTEWAEKo9Qy5xFLMgBP2wUSdgF,2000,
8ruu9oM2B15Aiy8g1aZSpJf5qzaUDzAQFGYCwK9ChCUJ,2000,
8AKQi9HG6Pmfj7rAf3u1PZyrVAHoQqV4CmeC5Ysvq4p5,2000,
9g5WapULTEXJLuftDeh6VNdFLLJQMtxVzkeDyVsd6nN,2000,
2USrtLXxw5TE3bziun8tDHAyyds3NCN3nQKLkw1x1523,2000,
EMejbwufCJToszYMjU72VfTGSpdqBLYwuAFVb1YdGHEp,2000,
taLqhhDs3QRBAQvgdbpSZTKRH9qmhrhgAkEqz21CWVX,2000,
NxWHxZ8Dw62E76BSXrd6GP9CbEJPP6pjav6SFcVWYVy,2000,
7jBk2i27j7Uiz1fzdB6d2qjAgjJ4yHdJ84knVtxucqw3,2000,
82fYvoFEQtNgfWLVYi9kv6MbF16jZiqmQwMbzBomocqJ,2000,
6LGLVVZFrJtHNQMrELfjxX2LuedGKGEtQJ6hsKLc3Pna,2000,
BXRzDSunjRNbaVS7wvfCo88TkKRgufixhjL6jCx8orfq,2000,
Bb4mY4VJT6nLztuWNgencs8WjkgS6DjT7ArtAzexVyba,2000,
DRmfdJuBqMYcEJgJwYPyxFhKgkXRFtT6GnuWKeFSh3X2,2000,
G3tqTV7kgnsfwYfgwvn1YNFGcGu2q6m9bvtXyhrox9vt,2000,
BtUPen7VFPKWEA7sUPwDi9zHaqHnCRJMxWjApaWXMF6Q,2000,
7NKjbeC5W9thZ9T3RhXT2szbFKuZ2jBjsnG21Zi6hGdF,2000,
8RKFggzqko8DHTFeoqBGRbY2HnQvLeysSuYQSmqRdS1V,2000,
GvbXE9ZfLqeqRGjS2jiuMmrxSpkjdYE8KVBiWdR4Hz3n,2000,
7aJ5gzWBGQD68wtmryaoXMkZLCMd7wCXfBM1aJyQ7ovC,2000,
H7PRya1iyPjq9j4vD3XcoHMZkkou4hMCF6V3aXbTiRca,2000,
9uGEegwDAsue4456H9rRo8k5g1NF3mtyMAsDWUXWHHFn,2000,
JEJeuddLxBnQNc5BU4YQgNWGrc9nwfieGMnapGTzdjk1,2000,
4a7tAskLicaS3GfBaHGTCggZPS9v2Rgkn4bqEfqtVFrg,2000,
CCtF6EFDWt4DxSmrTTYfbE7ynQMnBRZGE3Da7wVpCWxw,2000,
6rBvRnNhWwS1pu1gerjkyoAA1bAotD2STes6xrLCdvtF,2000,
98gb8oAuNkaETQPM4UGwrPtnAC3VyyufPReUXNCKPYNL,2000,
6aRGVPtB6qkj6f8ryWHsqiXQ3JydaDW1eMqPbWfqQ4Wn,2000,
FLbzRHAsw6BsQEUsBXrSPQDNdRQQFBQJkx3cH9vFBag,2000,
4rUzovHaADLKMYqLdwdAsMGMe9oeAkAkzR65fBL6Wtcu,2000,
EYQ3GcR8qLCm9bXUvwMxUfvLp7DWDdJQupXkGsQC1XCs,2000,
8JqTZaMFPTrLGfppjp6whZaHAbE3rmgJF2m87DTMn5Uk,2000,
CKkctL42A4Tno1vwbqGzywAfR1mEwryK6aUAyPK2tHCr,2000,
GqX9VaFdNSbCSCF8ifEJDdkV9w24gh9uqxJrHcRJ6vxK,2000,
tBQiBGoTm9UfikpuKvfHtupXVrn8N5AtwR4rRNSohX9,2000,
64dX6D6jkovLtQuDsgn6oFbatFvUJM9spRAEWBiR2kxP,2000,
Hmj9Z7jkMwAjmVVQWVQ65dNBmccDsqZkgbxAJ5RxhmZ3,2000,
8HSJheAf9vSG3eNSxq1n5QBxR2XS9mztwV3M3eVes4vq,2000,
CvJC43kcaRN7c1VDh96cHeo35jkgnJZKvnPDN94q3NEF,2000,
F6qedGiAFpW3pPYV98pJCkr6jQNvpS7jMddLnArFAmMq,2000,
HtS2vQsLj6N38wCJxDa3GB61ADSjD8JqKBjtjTJVffXB,2000,
5jCEnZT8nSzqraf7emzkpmjXUYkm4sfJeW6hQfinmBhq,2000,
9Nc3wSea3QmpwRNqBtspsztXAy2oiwrdjAN8SWNLT2oa,2000,
u5gjsfQNf2L6fd3gcuudu48JuUrsLofuwThjfYeRyPc,2000,
z9rbFiPixn2Xs3J7nzbn4zWDu9Qq78oA18XcyyaRdAP,2000,
7RhLyiQF1uZNqfQUBxRqhzgjrggigDeAd1vde9865rA3,2000,
CsjSFN7CsudD1ea8orUxemYyJnXe21y9dEsi35Hcp2eQ,2000,
Bv8WRqUE56hjEwyCocejX2pSR8PGvTF3ESFqUNoHwSL6,2000,
31SSDps2qWVCUFVNPerZqDusM1vsH8z5K6HqzR1X1RWN,2000,
3S6EYjEbyi37t6Lq1drUnn44NG7vtBuk9AJ45fiUGy2M,2000,
FzEvwDQT7xziVfJZnRU1nimiEBkJFKHJQZsTjhTVHDYj,2000,
38ag1fMt7TN8HfPF61foDefSs9nKs9JZSuEMxrX6vst4,2000,
FBrd8n23yZrnxgPDSJAW1mvEnb6SCnzYB384dR8h4okm,2000,
2seisSmfnpc1hGQidJ6fNuQv4BmB9HgkHEMBRtsnDJZi,2000,
BL57SHxCa3zPrysR5XkhWKErpgmPkHhouchUHWjbEk43,2000,
9MfP7GEe99zC9WWW4DW2fbprrKgmvzZDKJkk3V9ro6hM,2000,
816o4jnUPAiYJwdvLQ2e6DZTkU5DJSmWUJaJhdB1rkk8,2000,
EwLmu1VGjKP8QzibxwaA1jemYBmQSi5VwDcC7r8kNWqG,2000,
47qEJ5DP5uA8hxbMdK8QFFgt6mmYqupUC7CjCRMAAWv6,2000,
9sfBis2zPzdD2Q7kMSXUCowFBEKRNQZh61sqpBXdRobe,2000,
3MMmndvrx4ZACiyXNdKomWJi4H2KDbH8yN7iZ2YqZtF7,2000,
AyR8Utd7w9zMq8zJT5J9ukGYY7YtoSaTioA2ExdGcB9i,2000,
DCTyzZtU6i4j7uwvQ4TFn1ygQZ6P9xS9p2TYZAGAf3fj,2000,
3PS73yxkevycADBkQQs1BnYq1J5JKnsk5ttfmT3qYZGh,2000,
APYcKgPT1KZaeiSD7LkVfvLNdDiufayCqF4kbg6mLJUM,2000,
3uiUsbLdGQTAZJeUDfegPMisywLmQVm18pZVRimuY9yb,2000,
4yu9ZHFrJQmJL6FR6Y4uYr5JtGXCzGS39P4G6XK3XLjK,2000,
G7BTowty1DTTfmJYJapwPpCjHeDJPsf3ZC1PPtB3jJ2S,2000,
G3Npx68NzJH5NHj24ys1xhH5Z8f13J48yT1kyECBFAEm,2000,
D9aP1MByVwNhXst66mPBiVpqGr4SSQh7Gi5XaeXaQzy2,2000,
CYQ8ZXrXXNSok9xmq1hjsKMHCUKGHJD5bPQdGxUUAwzn,2000,
7RcwaRuYy1LVquv7zac4FjXBUGxyD9azG6NEathacuPX,2000,
ADRgmLTetMvx8Ma5CHyXbz8iv5FSTEx5qTxzvJQUjCAd,2000,
2cqGdHpw69QjBGc2yF9cNHy7Q7fyMHHGEvn3BBhi4Nkc,2000,
Xa7qiuwGvDNhNT5zsaeLypMuWiK9v3rkecn1xjjFHGc,2000,
Ac4JtCo2NGyTj82VZGxyKmUSjVBfPxS5pjGoRzZUrphn,2000,
Sh8z1DG5vWsTCLyBxPxZuEw9HNRzAwviFYCuLNBXXLn,2000,
9dMs7HX9B1SAv2ihhDnxdFtvTt1DMb6Au124Znz955BG,2000,
GygTQ6JgqcTcp65gBWNSb4nBoLtR7d7yboLeaCpbEvFT,2000,
13Ssy8nWvvhH8tns1DjDTqV6ySoccMLAvm99YMse7ckH,2000,
3twvhhjTioM7qaauEaZBZNKESe1Z9xAS2vXFBkbkA9iQ,2000,
7aKev5iaYLoZ1ZbywZVgnLG7acww2ijoq6b9anVEYNRm,2000,
6YGrDU3Dv75f83f1aVaDw5xWvzMdFCJLH4D2JDYdcKCu,2000,
4fNe2Q3TnmKP9MrgkbBF711WMMM7gL4V5GA78NmshjP4,2000,
CfZnZeEs6af1txCRbydVS2YZ9wiGZXg1og43kr8Zijk8,2000,
EkJ8QSyM9aDJD8kEEHrgee1ev94qdG7bTbnefyAGamL5,2000,
89u5qJ49mTPeZsNKuaev1bETkz3sdaQaNudwyppRfJ15,2000,
6DteRfthaF9qF4YqmJ6WLjZXT2DKw4XRWgy5k94r6aGN,2000,
G7YZvKrcQRxvx3d9rmq36YZHzcHjvBByafCZuqifQJJ6,2000,
972ya1p245uof6r55ZDazkJ4ZFNRS515EuMsJ7zk56WV,2000,
2E2mXXmi6sNBLfY6EctxTvRqTKyu55QWMtrnWEiNJq35,2000,
5SLXhR7RP7nJuStqgMMAAybNbQcgvicdXBa7CLZ44FCZ,2000,
4s3WPvPWbUbJCerzFKyfwpuA5mL4XNgSwvcJJXSzcKJ8,2000,
CTumMHQAhUaPhAQKaoMwg9MwEKrrK78sLGEovsom1GXQ,2000,
7xTN4pMRKWp3t9HFaKntNhYWMsbjqPaqj7MYf9UZmcLy,2000,
6V4FF91GKd2gKcSdxxh4V5UgRpKwXiks696qE3VZe4Bo,2000,
7KziKJB8B8acjNZ9XEJkW7S6imAUhX1qHK9iALJr911V,2000,
59gBUUnQZfms2epujx6M5cgRtHJTpEz3RthB6ntLhUmu,2000,
G5Jqkn5M4eAo9SL5mM4V48jjczY6Wc4zJsRmtM4qhKUW,2000,
9fzqEHCSjVK4ZuGsRPb9REAscv14765wuLoBTdva2K3W,2000,
2vnQLJ36U9KR4iYPdZ2PeYghF55AiZZP3uUPniJ9R3tm,2000,
6mextS4cWVvfqJRSJ5xQUY7kEQBu7zGE8om8SgAMsUSF,2000,
94nJopETbbqGb4SU5rtSwPX2AAVBM7wdicoqqZzPXKZS,2000,
F1C2BGFTureNDDGETiGdcbuBDRrpChgeihgzsTc8BcHE,2000,
96PCywVDENeTGFwTsqN1PqTPULRNxtruamYXX9mQ1YC2,2000,
AUgsVXn3mH8tGbeFKkNBv6dePMNW19kHLYyAjJcJTxcU,2000,
DhFM4vUpD4faETjQpsRqW6KsU1tKh2rkutQ4nU3KEtTy,2000,
DRwswnZnPcCRndDkmm3bcuLnoj1R7EE9VxosDZJ6cysZ,2000,
5cGB5MMfsKeBbMY6xT73qfKH41p6a6RLRK91mMdjfvBX,2000,
BS8FkfNrdiA71pATw1Xhpvssc91JdFeAqBoU1QmaJbbM,2000,
9DqBAAEsDz2B6XKzuVfaAbdK7mj3HTpBFsDcsZupuLom,2000,
EKAobRxpeEjZ4AbFDAV7FbG88hzwRYEMwyzKXu64iBDj,2000,
b1c7TK8F7eEaKNfyfkbtcRpMJzCniikLGgpbphZYFgm,2000,
65jAVJDQyiLShmhKnhjxhYD4XAM6Bgr9dnhYXR3M8DU5,2000,
GtJ7JPEqRtM5T8BbA6nLwKPwgugMTaeNUVwqDMj7TAWp,2000,
EVdzp5TZWiQzBhgbHCGzXmd94rssWaLWNmzZJsbSBJCb,2000,
DhShKnFDG7fXW2aNQdZrXodQ4PTsTXYBMKjKCJh8eJLP,2000,
3qzHBTnWxDMmr2ZdXGjCBziR8G6ct3xES2gpE1H8W7hw,2000,
HVM6MjmvQavngCvjFgKtPLcX23GFVeuhGWyyK97ueWeZ,2000,
3pbUc2QkxwFmxh8TjzpnAkUCvLT2i4bLjnjTci9W7sGV,2000,
D4kt461DoAa7vaAhChd6xCcEXBsgGFk4mEETsjZRvJeL,2000,
485RzuWsWm2H3pJ14fVDEPu5tEZKMpxUuxHaKFsDDj43,2000,
5rYuqrdmm8R3wjFvcnUThh42xPNrJN1VpbjoLFfkqgGe,2000,
ASKRbsTsLCH16Qnf2FsBiX4ooFrCJjwrhLoBYYrumYJN,2000,
7M7FaQbjXhcCaA2pVt88mxiP6UkieCWNrU3NNx3oDqqS,2000,
33T4xg1247k9SQGdaAdrmZv7zjjoK59SvChPUBTk6MAQ,2000,
EVNRbxCnSwbBijEkaSZDTBResFiP11wuVvNUmjQDXody,2000,
7GEvCBWVk1FHuJ9KxR24Kffzqu5qSXAudTqDed3fJK5d,2000,
3jYChFLaozSv2XkZ5iZmskwCaU6x3eRozdLi1gaLZHKE,2000,
42oNHioyiCSK7d2AcosmuM84hjDYpEjzpHqVhvi3RHYL,2000,
BQSKWKVbo2837RTwfeUb9PgDuPV5cF4Tj2sjoUWbRHPE,2000,
8dERnHgqiYBSbDNeWKFgtLrmBM74sDamVzShPLEpnTFE,2000,
Gy6wST7WaEJKtwmFzPSuaqUSHAZnj5sNW48UGSN6FDRv,2000,
6KBzNRveF1sHaa6AD1Z842Psd7Hi8tXZZsZrMoAFqrhZ,2000,
9H1ayvUxcyeweHp3rmiEQowMcmRrFwZvTT93Me5a49uM,2000,
GLUpuN2b7VtbFGzJvPBhbuWLNDvzSCvhk88hkFGV9Z28,2000,
77rJmyE3PdxCbAzfh3s8NwBX2moCUNstEXWt4uFFocPN,2000,
6cHxSwjKnWY4HFYMuU8UohqAigQSxf41gBdzhggHp9AW,2000,
8wTWA7KKacZ3yTxyzR66TJceXejEBrZsz77AYLLGQPWw,2000,
FnZ9M45uzTarj6VwisVqcgrigam3T2SmC1YetpveAFZH,2000,
8ruYw7mGjxy44jiDdaU1Mp9Vvu3UCpMZ1gcDGFRUc3sP,2000,
FaLezQX42qUb7pjFJx5CLwfReJK16XFkMu86NPi7bKEb,2000,
9SyyAiMAfFkUTusoQDMd87VZa1QS6nsaNn9Ts75vCx9f,2000,
HNocMZGoD5UVsCtxh1b9qJiE9ZMcicEtyevifm4tN6pJ,2000,
FzRRtKu7JUVKRfRmL2WixYM4Vtiyf4e2R5mAoHspXBd3,2000,
HwCgntqQqdFDRvds5rN8fTN2yNtp5cBEmL1mrTz2zVHo,2000,
C8MjLgdJmAMELhk3A3wsjANQvFCcrW6XpVJiR39KHRMr,2000,
RRYyMwhnuo1fBk7zLPHabntqS6iCXVse8sB6L5ynN8e,2000,
HtxJDj6GctDoY9Hvyaoiza2WEsNsYTGDXa1WWaHv15Tr,2000,
EDVnojK6RtQveF2zGK4Rh5eCFZDCjQUtUyQfbC3kheoJ,2000,
47dgVaUfTzK3Pigc4KfeAuo2fZwPipGrq7PQaNYkS7hi,2000,
BR7DAkgVe1CEAfpMcGga2b4mFopr1ZqrWCUZsFFdd6ik,2000,
4VWrXLikZzGgdWGy32TFHx7hxMeaQ5QzA8vX4RTBksUc,2000,
DPrijmMeWDMhSN5FA5mYzamtznWURZWbPhA7LpYvnjmK,2000,
47Tas8dZwzFsVYv5g49sgV42BBN27Pfmq1mWKieBenT1,2000,
B1sVFiD2R5CFxjxpN3ZgmGsa1e1PLioboijkf68W6UWC,2000,
C8gEzSveeWkP33YfnqBRxmQi7ZygoboehFtxUfM5VpaU,2000,
HZiDctDmLhtpvSnzH4pSQMwyAXeenMs7rEmSh9SDwTCD,2000,
DjhckLqsQs3oxHvJnog1AVgvWY47sMtcVZjXDWiNvUoA,2000,
9fFU7pa3LiqyM4jsFEET1XZ1A6tHVo5wHNJR3sv9JZRC,2000,
HbxsDrc4PSm4ydrHMrd6p4HLqUZLiGywrYjxGuDrwerR,2000,
HCBAvxDUsS6NJzArEWJRcBieaxPv5ebJhpcGxLGkbNju,2000,
MWGNGjLCTYosbcKXeryAYztFDERXgbZjTu4AQKZDQQW,2000,
GSBDJT1rcEAEEm7mf8W2A1ELuKM5gCwWWFpuWtrgv8mF,2000,
598RJYTg2X4sXuhZPDuxkeTbp5N9hSa3kRWmpVDs46tn,2000,
2rKNv9aRpRe2HhDJuqkuUxJcARgDqJ2UGNRfapdKxZEb,2000,
2SaHZyWm4pmCbq31PEhENYk6kA2dqyZtTTYNvUGP5XAU,2000,
7P87HhnHnoxrVnF4Ddua6iAKKo3JhaJVUGroaxUSjgci,2000,
8foV7SsfrgQ2H7hWgP2FBWRLBX9FbeehjMEd2R5onkPt,2000,
6K6KBz5RGinpGHgAT5Kc6JoHwNSXokh4UGJTs1L1RFM1,2000,
8Vwxc3Q1QKTnweDtGyar4ux5hnok82PTv3u3p5u1xFeb,2000,
DVqAr8n8tKk5kd6pzdqeWgA5LSDLQn3WDd8vntLoRCZD,2000,
FDr4AFUezvJQfk4DdWUfhEBJ56i6dNWnwNUPgF5ubC5V,2000,
6JXK8ZXNDVvn4dASjakmxL7FkKPLpUQLq7GDouciA2WM,2000,
AiS2VaGoeNchh1MxLKKXqB47mtymnWRnyBHZxcUEPCun,2000,
DkVV3NFKoo6jaUGx649pM9FbZLG9QdDrPPGWirF17C4P,2000,
72cGnXgAUnaQHHcZHoQ2rMLAMSHJGXLfpGDZFp9uxumL,2000,
HLih6WARdWf3xrwCrUwLVjXkNFAQJwtaaU3ih9rwaUv1,2000,
Kf1g9PFqDgMzFQTAy6NpX6XXC6B7659H1mZpU4VJast,2000,
81djsfuNM3k1fLnuSLoKCA1qEidwsKQ3EkWm2fmuQPTD,2000,
6vuFWwfXDYvGCh4RbXCafUz4RLBHVc7SNXSS5HvDuxBS,2000,
91itssyCULed8jrRgMKQeCxXrMF9vwKYy3bFPSGZpJ6F,2000,
4hBuhnHeQTfjdARd6fNCMeYu17H6Lmt9TSdawE8nkoxd,2000,
BzgvUnsT45doTP7LUXB82DYYs1e7HqLs9kYsNosUyzFD,2000,
J4Mh6FHDdPyXpP6dQqp6sfVtp6jVF48fXBNwa1Fvfd39,2000,
6eJDBMCXjWgmpXFCWUXLMNfwixaawzCm1ivGrvZauujH,2000,
6Jfmu3ZdC3Zd8n2uUSXUV1YLQc3rq7wYeyC6X14JBFVH,2000,
bG45BqyzqT4D2p4pxU5XbhgbuVFkjSSChAWZ1FxdMxm,2000,
J81nNDp9xG5FuqwSzStyj7cnhNL26Yo3VeD68eDhdqHN,2000,
Fmq87eri4efgvhuTL8iFxCAMavEoPXaJshK8f5nLsPQB,2000,
2CHJZhQnGymtsrtgCTYirmz1G3L36A1sTAU75ssrvcCL,2000,
BnDy2Jd7JtVcN3vWxDyn7rRs4NUqatEVwEGYmii227wX,2000,
DzYzfN5P2hxMmWbcJ3oE1CqT7n144kfnzjLxiGJ84LMq,2000,
2Qm4YJ56ZB8XwpeTRp1esFreF6eEPV379WywgNLVPLpq,2000,
FGTcGevBsXHF2oSuUjB7dnwU5MdHzq2vB3MuoskLCwC5,2000,
MS2ENwnRGcPpVGzhfBoqKknuYX2uvKERvUEQ9AAGUpi,2000,
7QUrxKU7V2GSnknxZ2SugHzDdARs6hYmXviK8szC2Ghr,2000,
Cqt5Tkf3LZUfwpKV35JDug89wHi3VNfyVqatbZ7hmHuJ,2000,
3ptuWs6RMYzYGeXB3adYYKn8eWpPCxNKh2pgTrfBK78r,2000,
8KzR3a2MxQUdh9uo63WDBWqhjFdaThRxfo7BuZvbVp1g,2000,
9U4qQ4v3eN8JUKpSbffKSxAA4f9YoHszgtQasweHApgH,2000,
7x1WmXR4at2csKrqyUetuMZzSpaNns5UmdWVtuqHpFKW,2000,
Fws7u6KcPNCX97XqHaaowbXGSBTF6yFdFMydaJV8nzVn,2000,
CWcKPGeeiV7YEqCWyK1mq24qCXHy9W2hRPVho33ryGs3,2000,
AyER1sbYF42WGk7qTWLm1hriwFxdzaeC5yHaDZ4YtaBo,2000,
3CEimpDebinGNFUVWujHxH4T6zFxTKwSNgyHyK8f6vaN,2000,
6LGQ6ZFaFSLxgrSCECpLyWNJakXiJgAoQaN1yAFt2uuV,2000,
5qAtCbDsYpeRBeHYtAZGHUdt3SP5bHvU3y75nfRZ4rwh,2000,
4JX2ZeQnKQ98qxNuXxpsCLt2quh37yZ527jMMPWNptJJ,2000,
EsDxx3uE9YczSTAyACUHHnToeuePSR8hCNE7WDQeNv2v,2000,
7G3vLVwUdihPcEwVpKJj97PbzJ3gfijxA6kAMaD9RxTZ,2000,
91WuPXsuneQdM9dQADsG2weopFr9YvtknhqLUY2yvBqE,2000,
dhukpVtJgDr5wg6zxTk8rgvPGrP6XJArV2srQWkkmKp,2000,
95CJ3FrwYyzocfWzLeLfpr9Nj35eiRT1b74eysHs57qU,2000,
7WfuT3AKQ6yqk4J1jHZ4oFKiVgUTkk2ZVaAtHnrjgTj5,2000,
9q4q7mT3CuJw7cNLhQ4vWYo3ViXZ6ippBnoZwHDwfa5V,2000,
